	cids	SMILES	titles	descriptions	description_names
740	141297017	CC1CC2C(O2)C3C1O3	5-Methyl-3,8-dioxatricyclo[5.1.0.02,4]octane		
741	154706164	C1C2CC(=O)C1COC2	3-Oxabicyclo[3.2.1]octan-6-one		
742	13497894	COC1CC2C=CC1O2	5-Methoxy-7-oxabicyclo[2.2.1]hept-2-ene		
743	296912	C1CC2CC(C1)OC2=O	6-Oxabicyclo[3.2.1]octan-7-one		
744	12209241	C1C[C@@H]2C[C@H](C1)OC2=O	(1R,5S)-6-oxabicyclo[3.2.1]octan-7-one		
745	58952951	C1C[C@H]2CC(C1)C(=O)O2	(5S)-6-oxabicyclo[3.2.1]octan-7-one		
746	58952962	C1C[C@H]2C[C@@H](C1)OC2=O	CID 58952962		
747	89351555	C1C[C@@H]2CC(C1)OC2=O	(1R)-6-oxabicyclo[3.2.1]octan-7-one		
748	98140279	C1C[C@@H]2C[C@@H](C1)OC2=O	(1R,5R)-6-oxabicyclo[3.2.1]octan-7-one		
749	98140281	C1C[C@H]2C[C@H](C1)OC2=O	(1S,5S)-6-oxabicyclo[3.2.1]octan-7-one		
750	144771596	C1C[C@@H]2CC(C1)C(=O)O2	(5R)-6-oxabicyclo[3.2.1]octan-7-one		
751	130649485	CC1CC1C(=O)C(=O)C	1-(2-Methylcyclopropyl)propane-1,2-dione		
752	165154850	C1CC2(CC13CO3)CO2	2,6-Dioxadispiro[2.1.25.23]nonane		
753	13072830	C1C[C@H]2[C@@H]3[C@H]([C@@H]1C2O)O3	Ffngsrmudnabow-pnysxetksa-		
754	68125591	C1CC(=O)C=C1CCO	3-(2-Hydroxyethyl)cyclopent-2-en-1-one		
755	13521238	C1=COC=C1CCCO	3-(Furan-3-yl)propan-1-ol		
756	12428359	COC1CC=CCC1=O	6-Methoxycyclohex-3-en-1-one		
757	12561971	C1CC2C(O2)C3C(C1)O3	3,9-Dioxatricyclo[6.1.0.0~2,4~]nonane		
758	12561972	C1C[C@@H]2[C@@H](O2)[C@@H]3[C@H](C1)O3	(1R,2S,4S,8R)-3,9-dioxatricyclo[6.1.0.02,4]nonane		
759	117990569	C1C(C=CC1O)CC=O	2-(4-Hydroxycyclopent-2-en-1-yl)acetaldehyde		
760	88174241	C1[C@H](C=CC1CC=O)O	2-[(4R)-4-hydroxycyclopent-2-en-1-yl]acetaldehyde		
761	117990657	C1[C@H](C=C[C@H]1O)CC=O	2-[(1S,4S)-4-hydroxycyclopent-2-en-1-yl]acetaldehyde		
762	154940612	CC1CC1C(C=O)C=O	2-(2-Methylcyclopropyl)propanedial		
763	123420568	CC1(CCC=CC1=O)O	6-Hydroxy-6-methylcyclohex-2-en-1-one		
764	163073057	C[C@]1(CCC=CC1=O)O	(6R)-6-hydroxy-6-methylcyclohex-2-en-1-one		
765	60096123	CC1=COC(=C1C)OC	2-Methoxy-3,4-dimethylfuran		
766	143223763	C1CC2(CC1C=O)CO2	1-Oxaspiro[2.4]heptane-5-carbaldehyde		
767	101441382	CC1CCOC(=O)C=C1	4-methyl-3,4-dihydro-2H-oxepin-7-one		
768	102358008	C[C@@H]1CCOC(=O)C=C1	(4R)-4-methyl-3,4-dihydro-2H-oxepin-7-one		
769	15778362	C1CC1C2(CC2)OC=O	(1-Cyclopropylcyclopropyl) formate		
770	131057448	C1CC2C(C2OC1)C=O	2-Oxabicyclo[4.1.0]heptane-7-carbaldehyde		
771	84647889	C1C[C@H]2[C@H](C2C=O)OC1	(1R,6R)-2-oxabicyclo[4.1.0]heptane-7-carbaldehyde		
772	123694716	CC1C(=CC(=O)CO1)C	2,3-dimethyl-2H-pyran-5-one		
773	58391890	C1C2CC3C(C1CO3)O2	4,8-Dioxatricyclo[4.2.1.03,7]nonane		
774	131150625	C1C=C[C@H]([C@H]1C=O)CO	(1S,2R)-2-(hydroxymethyl)cyclopent-3-ene-1-carbaldehyde		
775	67274906	COCCC1=COC=C1	3-(2-Methoxyethyl)furan		
776	12261378	CC1=CC(=O)OC1(C)C	4,5,5-trimethyl-2(5H)-furanone		
777	70530771	CCC1=CCC(=O)C1O	3-Ethyl-2-hydroxycyclopent-3-en-1-one		
778	13443807	C1CC(C2C1C(=O)C2)O	2-Hydroxybicyclo[3.2.0]heptan-6-one		
779	13443808	C1C[C@@H]([C@H]2[C@@H]1C(=O)C2)O	(1R,2S,5R)-2-hydroxybicyclo[3.2.0]heptan-6-one		
780	14737039	CC1=CC(=O)OCCC1	5-methyl-3,4-dihydro-2H-oxepin-7-one		
781	14754472	CC[C@@H]1[C@H]2[C@@H]1C(=O)OC2	(1R,5S,6R)-6-ethyl-3-oxabicyclo[3.1.0]hexan-2-one		
782	101704490	CC[C@@H]1C2C1C(=O)OC2	(6R)-6-ethyl-3-oxabicyclo[3.1.0]hexan-2-one		
783	131847778	CC[C@H]1[C@@H]2[C@H]1C(=O)OC2	(1S,5R,6S)-6-ethyl-3-oxabicyclo[3.1.0]hexan-2-one		
784	21572613	CC(C)OC1=CC=CO1	2-(1-Methylethoxy)furan		
785	67387104	CC1CC2CC2OC1=O	4-Methyl-2-oxabicyclo[4.1.0]heptan-3-one		
786	13448216	CC1CC=CC(=O)C1O	6-Hydroxy-5-methylcyclohex-2-en-1-one		
787	15939670	C[C@H]1CC=CC(=O)[C@H]1O	(5S,6S)-6-hydroxy-5-methylcyclohex-2-en-1-one		
788	70533325	CC1=CCC(=O)C1OC	2-Methoxy-3-methylcyclopent-3-en-1-one		
789	22965747	CC(=O)C1C2C1OCC2	1-(2-Oxabicyclo[3.1.0]hexan-6-yl)ethanone		
790	84647888	CC(=O)C1[C@@H]2[C@H]1OCC2	1-[(1R,5R)-2-oxabicyclo[3.1.0]hexan-6-yl]ethanone		
791	163869094	CC(=O)C1[C@@H]2C1OCC2	1-[(5R)-2-oxabicyclo[3.1.0]hexan-6-yl]ethanone		
792	137949889	CC12CC(C1)(OC2)C=O	4-Methyl-2-oxabicyclo[2.1.1]hexane-1-carbaldehyde		
793	12954783	CCC1=C(C=CO1)CO	(2-Ethylfuran-3-yl)methanol		
794	21671352	C[C@H]1CO[C@H]2[C@@H]1CC2=O	(1S,4R,5R)-4-methyl-2-oxabicyclo[3.2.0]heptan-7-one		
795	21671353	C[C@@H]1CO[C@H]2[C@@H]1CC2=O	(1S,4S,5R)-4-methyl-2-oxabicyclo[3.2.0]heptan-7-one		
796	130036511	CC12CC(=O)C1COC2	1-Methyl-3-oxabicyclo[3.2.0]heptan-6-one		
797	130826982	C[C@]12CC(=O)[C@H]1COC2	(1S,5R)-1-methyl-3-oxabicyclo[3.2.0]heptan-6-one		
798	342363	CC1(CC(=O)C2C1O2)C	4,4-Dimethyl-6-oxabicyclo[3.1.0]hexan-2-one		
799	92148454	CC1(CC(=O)[C@H]2[C@@H]1O2)C	(1R,5R)-4,4-dimethyl-6-oxabicyclo[3.1.0]hexan-2-one		
800	92148455	CC1(CC(=O)[C@@H]2[C@H]1O2)C	(1S,5S)-4,4-dimethyl-6-oxabicyclo[3.1.0]hexan-2-one		
801	98546041	CC1(CC(=O)[C@@H]2[C@@H]1O2)C	(1S,5R)-4,4-dimethyl-6-oxabicyclo[3.1.0]hexan-2-one		
802	98546042	CC1(CC(=O)[C@H]2[C@H]1O2)C	(1R,5S)-4,4-dimethyl-6-oxabicyclo[3.1.0]hexan-2-one		
803	130037236	CC1C(C=C(C1=O)C)O	4-Hydroxy-2,5-dimethylcyclopent-2-en-1-one		
804	130764571	C[C@@H]1[C@@H](C=C(C1=O)C)O	2-Cyclopenten-1-one, 4-hydroxy-2,5-dimethyl-, cis-		
805	24973928	C1CC(=O)C=CC1CO	4-(Hydroxymethyl)cyclohex-2-enone		
806	11170974	C1CC(=O)C=C[C@@H]1CO	2-Cyclohexen-1-one, 4-(hydroxymethyl)-, (4R)-		
807	15473214	C1CC(=O)C=C[C@H]1CO	(4S)-4-(hydroxymethyl)cyclohex-2-en-1-one		
808	129879917	C1C2C1C3COC(C2)O3	7,9-Dioxatricyclo[4.2.1.02,4]nonane		
809	13426925	CC1=CC(=C(O1)CO)C	(3,5-Dimethylfuran-2-yl)methanol		
810	45085204	CC(=O)C1=CCOCC1	1-(3,6-Dihydro-2H-pyran-4-yl)ethan-1-one		
811	69885850	CC1C(=O)C=C(CO1)C	3,6-dimethyl-2H-pyran-5-one		
812	130127599	C1CC(C2C=CC1O2)O	8-Oxabicyclo[3.2.1]oct-6-en-2-ol		
813	130920578	C1C[C@@H]([C@H]2C=C[C@@H]1O2)O	(1R,2S,5R)-8-oxabicyclo[3.2.1]oct-6-en-2-ol		
814	57203024	CCC1C=CCOC1=O	5-Ethyl-2,5-dihydropyran-6-one		
815	265092	C1C2C=CC(C1CO)O2	7-Oxabicyclo[2.2.1]hept-5-en-2-ylmethanol		
816	92245426	C1[C@H]2C=C[C@@H]([C@@H]1CO)O2	rac-[(1R,2R,4R)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
817	92245427	C1[C@@H]2C=C[C@H]([C@@H]1CO)O2	rac-[(1R,2S,4R)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
818	98119190	C1[C@@H]2C=C[C@@H]([C@@H]1CO)O2	[(1S,2S,4R)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
819	98119191	C1[C@H]2C=C[C@H]([C@@H]1CO)O2	[(1R,2S,4S)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
820	98642406	C1[C@H]2C=C[C@@H]([C@H]1CO)O2	[(1S,2R,4S)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
821	99943837	C1[C@@H]2C=C[C@@H]([C@H]1CO)O2	[(1S,2R,4R)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
822	101857343	C1[C@@H]2C=C[C@H](C1CO)O2	[(1R,4R)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
823	129375118	C1[C@H]2C=C[C@H]([C@H]1CO)O2	[(1R,2R,4S)-7-oxabicyclo[2.2.1]hept-5-en-2-yl]methanol		
824	18534543	C1CCC(C1)(C=O)C=O	Cyclopentanedialdehyde		
825	11815359	CCC1(CC(=O)C=C1)O	4-Ethyl-4-hydroxycyclopent-2-en-1-one		
826	534047	CC1=C(C(=O)C(C1)O)C	2-Cyclopenten-1-one, 5-hydroxy-2,3-dimethyl-		
827	11116065	CC1=C(C(=O)[C@H](C1)O)C	5-Hydroxy-2,3-dimethylcyclopent-2-enone		
828	102297622	CC1=C(C(=O)[C@@H](C1)O)C	(5R)-5-hydroxy-2,3-dimethylcyclopent-2-en-1-one		
829	24975321	CCC1=C(COC1=O)C	3-ethyl-4-methyl-5H-furan-2-one		
830	59720899	C1CC2C(C1C3CO3)O2	2-(Oxiran-2-yl)-6-oxabicyclo[3.1.0]hexane		
831	18444636	CC1=C(C=CO1)CCO	2-(2-Methyl-furan-3-yl)-ethanol		
832	12224252	CCC1=CC(=O)OC1C	3-ethyl-2-methyl-2H-furan-5-one		
833	13182309	C1CC2CC(=O)CC1O2	8-Oxabicyclo[3.2.1]octan-3-one		
834	11829439	C1C[C@H]2CC(=O)C[C@@H]1O2	(1S,5R)-8-oxabicyclo[3.2.1]octan-3-one		
835	21627998	CC1=CCOC(C1)C=O	4-methyl-3,6-dihydro-2H-pyran-2-carbaldehyde		
836	5325609	CC1=CCO[C@H](C1)C=O	(2R)-4-methyl-3,6-dihydro-2H-pyran-2-carbaldehyde		
837	11018871	CC1=CCO[C@@H](C1)C=O	(2S)-4-methyl-3,6-dihydro-2H-pyran-2-carbaldehyde		
838	22952973	CC1=C(COC1)C(=O)C	1-(4-Methyl-2,5-dihydrofuran-3-yl)ethanone		
839	11083897	COC1CCC=CC1=O	6-Methoxycyclohex-2-en-1-one		
840	88247921	CC[C@H]1C[C@@H]1C(=O)C=O	2-[(1S,2S)-2-ethylcyclopropyl]-2-oxoacetaldehyde		
841	21638337	C[C@@]12[C@@H](CCO1)CC2=O	(1S,5S)-1-methyl-2-oxabicyclo[3.2.0]heptan-7-one		
842	146155624	C1CC2(C1)C3C(O3)CO2	Spiro[3,6-dioxabicyclo[3.1.0]hexane-2,1'-cyclobutane]		
843	162640210	CC(=O)C1(C=CCO1)C	5-Acetyl-5-methylfuran		
844	130029420	CC(=O)CC1CCC1=O	2-(2-Oxopropyl)cyclobutan-1-one		
845	13286794	C1CC(CC=C1)OC=O	Cyclohex-3-en-1-yl formate		
846	549129	COC(=O)C1=CCCC1	Methyl 1-cyclopentene-1-carboxylate		
847	20614519	CC(=O)C1(CC(=O)C1)C	3-Acetyl-3-methylcyclobutan-1-one		
848	130143483	C1C2CC3C1C(C2O)O3	4-Oxatricyclo[3.2.1.03,6]octan-2-ol		
849	130831154	C1[C@@H]2C[C@@H]3[C@H]1[C@H]([C@@H]2O)O3	(1R,2R,3R,5R,6S)-4-oxatricyclo[3.2.1.03,6]octan-2-ol		
850	134930602	C1[C@H]2C[C@H]3[C@@H]1[C@@H]([C@H]2O)O3	(1S,2S,3S,5S,6R)-4-oxatricyclo[3.2.1.03,6]octan-2-ol		
851	85886443	C1CC2CC2(C(=O)C1)O	1-Hydroxybicyclo[4.1.0]heptan-2-one		
852	91024298	C1C=CCC2C1OCO2	3a,4,7,7a-Tetrahydro-1,3-benzodioxole		
853	4072367	C1CCC(=O)CC(=O)C1	Cycloheptane-1,3-dione		
854	20272058	CC(C=O)C(=O)C1CC1	3-Cyclopropyl-2-methyl-3-oxopropanal		
855	11665410	C1CC2CC(=O)OC2C1	hexahydro-2H-cyclopenta[b]furan-2-one		
856	10351704	C1C[C@H]2CC(=O)O[C@H]2C1	(3aS,6aS)-Hexahydro-2H-cyclopenta[b]furan-2-one		
857	10975487	C1C[C@@H]2CC(=O)O[C@H]2C1	(3aR,6aS)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-one		
858	12282107	C1C[C@@H]2CC(=O)O[C@@H]2C1	(3aR,6aR)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-one		
859	89082659	C1C[C@H]2C(C1)CC(=O)O2	(6aS)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-one		
860	93475893	C1C[C@H]2CC(=O)O[C@@H]2C1	(3aS,6aR)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-one		
861	89006139	CCCC1=CC(=CO1)O	5-Propylfuran-3-ol		
862	228894	C1C2C3C2C(C1C3O)O	Tricyclo[2.2.1.02,6]heptane-3,5-diol		
863	10986228	C1C2[C@H](C3C1C3[C@H]2O)O	(3S,5R)-tricyclo[2.2.1.02,6]heptane-3,5-diol		
864	98478638	C1C2[C@H]3[C@H]2[C@@H](C1[C@@H]3O)O	(2S,3S,5R,6S)-tricyclo[2.2.1.02,6]heptane-3,5-diol		
865	99942691	C1C2[C@H]3[C@H]2[C@@H](C1[C@H]3O)O	(2S,3S,5S,6S)-tricyclo[2.2.1.02,6]heptane-3,5-diol		
866	124541002	C1C2[C@H]3[C@H]2[C@H](C1[C@@H]3O)O	(2S,3R,5R,6S)-tricyclo[2.2.1.02,6]heptane-3,5-diol		
867	10374471	C1CC2(C=CCO2)OC1	1,6-Dioxaspiro[4.4]non-3-ene		
868	71331119	CC1CC(=O)C(=C1)CO	2-(Hydroxymethyl)-4-methylcyclopent-2-en-1-one		
869	12320139	CCC1=CC(OC1=O)C	3-ethyl-5-methyl-2(5H)-furanone		
870	12320140	CCC1=C[C@H](OC1=O)C	(2R)-4-ethyl-2-methyl-2H-furan-5-one		
871	12213801	CCC1CC=CC(=O)O1	6-ethyl-5,6-dihydro-2H-pyran-2-one		
872	642789	CC[C@@H]1CC=CC(=O)O1	(2R)-2-ethyl-2,3-dihydropyran-6-one		
873	66652386	C1COC2(CC2)CC1=O	4-Oxaspiro[2.5]octan-7-one		
874	84064005	C1CC1C(=O)C2CCO2	Cyclopropyl(oxetan-2-yl)methanone		
875	458095	CC1CC(=O)CC(=O)C1	5-Methylcyclohexane-1,3-dione		
876	150334300	C1COCC2C1CC2=O	3-Oxabicyclo[4.2.0]octan-8-one		
877	57674688	CC1=C(OC=C1CO)C	(4,5-Dimethylfuran-3-yl)methanol		
878	10654229	CC1(CC(=O)C1)CC=O	2-(1-Methyl-3-oxocyclobutyl)acetaldehyde		
879	22619032	CC1C2C=CC(C1O)O2	3-Methyl-7-oxabicyclo[2.2.1]hept-5-en-2-ol		
880	12530983	C1CC1(CC=O)CC=O	2,2'-Cyclopropane-1,1-diyldiacetaldehyde		
881	14352521	CC(=O)CC1C=CCO1	1-(2,5-Dihydrofuran-2-yl)propan-2-one		
882	14352522	CC(=O)C[C@@H]1C=CCO1	1-[(2R)-2,5-Dihydrofuran-2-yl]propan-2-one		
883	139969048	C1CC2(CC1(C=C2)O)O	Bicyclo[2.2.1]hept-2-ene-1,4-diol		
884	85106625	C1CC12C=CC(C2O)O	Spiro[2.4]hept-4-ene-6,7-diol		
885	10057511	C1CC12C=C[C@@H]([C@@H]2O)O	(6S,7R)-spiro[2.4]hept-4-ene-6,7-diol		
886	130972109	C[C@@H]1[C@@H](C(=O)C=C1C)O	(4S,5S)-5-hydroxy-3,4-dimethylcyclopent-2-en-1-one		
887	131014560	C[C@H]1[C@@H](C(=O)C=C1C)O	(4R,5S)-5-hydroxy-3,4-dimethylcyclopent-2-en-1-one		
888	21601322	CC(C1=CC(=O)CC1)O	3-(1-Hydroxyethyl)cyclopent-2-enone		
889	10877123	C[C@H](C1=CC(=O)CC1)O	Dechlorotrichodenone C		
890	131160367	C[C@@H](C1=CC(=O)CC1)O	3-[(1S)-1-hydroxyethyl]cyclopent-2-en-1-one		
891	11846423	C[C@@H]1[C@H]2[C@@]1(COC2=O)C	(1S,5R,6R)-5,6-dimethyl-3-oxabicyclo[3.1.0]hexan-2-one		
892	102256271	C[C@H]1[C@H]2[C@@]1(COC2=O)C	(1S,5R,6S)-5,6-dimethyl-3-oxabicyclo[3.1.0]hexan-2-one		
893	122163504	C1CC2(C1)CC(=O)CO2	5-Oxaspiro[3.4]octan-7-one		
894	13808290	C1CC2(CC2)C(=O)OC1	5-Oxaspiro[2.5]octan-4-one		
895	12856946	COC(=O)C1CCC=C1	Methyl cyclopent-2-ene-1-carboxylate		
896	89855604	COC(=O)[C@H]1CCC=C1	methyl (1S)-cyclopent-2-ene-1-carboxylate		
897	92449030	COC(=O)[C@@H]1CCC=C1	methyl (1R)-cyclopent-2-ene-1-carboxylate		
898	122451015	C[C@]12CCC[C@H]1C(=O)O2	(1R,5S)-5-methyl-6-oxabicyclo[3.2.0]heptan-7-one		
899	58120000	CC(C)C1=CC(=CO1)O	5-Propan-2-ylfuran-3-ol		
900	22676884	COC1C=CCCC1=O	2-Methoxycyclohex-3-en-1-one		
901	54334166	CCOC1=COC(=C1)C	4-Ethoxy-2-methylfuran		
902	15652453	C1CC(=CCC1=O)CO	4-(Hydroxymethyl)cyclohex-3-en-1-one		
903	153956539	COC1C2CC(O1)C=C2	3-Methoxy-2-oxabicyclo[2.2.1]hept-5-ene		
904	146352314	C1CC(C2CC1O2)C=O	6-Oxabicyclo[3.1.1]heptane-2-carbaldehyde		
905	80455	CCOCC1=CC=CO1	2-(Ethoxymethyl)furan		
906	11029845	C1CC=C(C(=O)C1)CO	2-Cyclohexen-1-one, 2-(hydroxymethyl)-		
907	13037853	CCC1=CC(CC1=O)O	2-Ethyl-4-hydroxycyclopent-2-en-1-one		
908	58922279	CCC1=C[C@@H](CC1=O)O	(4R)-2-ethyl-4-hydroxycyclopent-2-en-1-one		
909	58922282	CCC1=C[C@H](CC1=O)O	(4S)-2-ethyl-4-hydroxycyclopent-2-en-1-one		
910	11480444	CCC1COC(=O)C=C1	2H-Pyran-2-one, 5-ethyl-5,6-dihydro-		
911	12671779	C1CC=CC(C1)OC=O	Cyclohex-2-en-1-yl formate		
912	14288766	C1CC(CC1C=O)C=O	Cyclopentane-1,3-dicarbaldehyde		
913	11159330	C1C[C@@H](C[C@@H]1C=O)C=O	(1R,3S)-cyclopentane-1,3-dicarbaldehyde		
914	92979288	C1C[C@@H](C[C@H]1C=O)C=O	(1S,3S)-cyclopentane-1,3-dicarbaldehyde		
915	85166619	CC1COC(=O)C(=C1)C	3,5-Dimethyl-2,3-dihydropyran-6-one		
916	10510861	C[C@H]1COC(=O)C(=C1)C	(3R)-3,5-dimethyl-2,3-dihydropyran-6-one		
917	101745038	C[C@@H]1COC(=O)C(=C1)C	(3S)-3,5-dimethyl-2,3-dihydropyran-6-one		
